,gradyear,gender,age,cute,shopping,Cluster
12187,2007.0,Male,17.0,0.0,0.0,1
12188,2006.0,Female,19.0,0.0,0.0,3
12189,2007.0,Male,17.0,0.0,0.0,1
12192,2006.0,Female,18.0,0.0,0.0,3
12194,2007.0,Female,17.0,0.0,0.0,2
12197,2007.9999999999998,Female,17.0,0.0,0.0,2
12198,2007.0,Female,18.0,2.0,1.0,3
12201,2006.0,Female,19.0,0.0,0.0,3
12202,2007.9999999999998,Female,17.0,0.0,0.0,2
12203,2007.9999999999998,Female,16.0,0.0,0.0,5
12207,2006.0,Female,18.0,0.0,0.0,3
12209,2007.0,Female,17.0,0.0,0.0,2
12212,2007.0,Female,17.0,0.0,0.0,2
12213,2006.0,Male,18.0,0.0,0.0,4
12214,2007.0,Female,18.0,0.0,0.0,3
12217,2007.9999999999998,Female,16.0,0.0,0.0,5
12219,2009.0,Female,16.0,0.0,0.0,5
12220,2006.0,Female,18.0,0.0,1.0,3
12221,2009.0,Female,16.0,0.0,0.0,5
12222,2007.0,Female,17.0,2.0,0.0,2
12223,2007.0,Female,18.0,0.0,0.0,3
12226,2007.0,Female,18.0,0.0,1.0,3
12229,2007.0,Female,17.0,1.0,0.0,2
12232,2006.0,Female,18.0,0.0,0.0,3
12233,2006.0,Female,18.0,0.0,1.0,3
12235,2007.0,Male,17.0,0.0,0.0,1
12236,2009.0,Female,16.0,0.0,0.0,5
12237,2007.0,Male,18.0,0.0,0.0,4
12243,2007.0,Female,17.0,0.0,1.0,2
12244,2007.0,Male,18.0,0.0,0.0,4
12245,2006.0,Female,18.0,1.0,0.0,3
12246,2007.0,Female,17.0,0.0,0.0,2
12247,2007.0,Female,17.0,0.0,1.0,2
12249,2006.0,Male,18.0,0.0,0.0,4
12250,2007.9999999999998,Female,16.0,0.0,0.0,5
12251,2007.9999999999998,Female,16.0,0.0,0.0,5
12254,2007.9999999999998,Male,16.0,0.0,0.0,1
12255,2007.0,Female,17.0,0.0,0.0,2
12256,2007.9999999999998,Female,16.0,0.0,2.9999999999999996,5
12258,2007.0,Female,17.0,0.0,0.0,2
12260,2006.0,Female,17.0,0.0,0.0,2
12263,2007.0,Female,18.0,0.0,0.0,3
12266,2007.9999999999998,Female,16.0,1.0,0.0,5
12267,2007.9999999999998,Male,16.0,0.0,0.0,1
12270,2007.9999999999998,Female,17.0,0.0,0.0,2
12271,2006.0,Female,19.0,0.0,1.0,3
12273,2007.9999999999998,Female,16.0,0.0,0.0,5
12274,2006.0,Female,19.0,0.0,0.0,3
12276,2007.9999999999998,Female,16.0,0.0,0.0,5
12277,2006.0,Female,19.0,0.0,0.0,3
12278,2007.0,Female,17.0,0.0,0.0,2
12279,2007.0,Female,17.0,1.0,1.0,2
12280,2006.0,Male,18.0,0.0,0.0,4
12282,2007.0,Female,17.0,1.0,0.0,2
12283,2007.9999999999998,Male,16.0,0.0,0.0,1
12284,2006.0,Female,18.0,0.0,0.0,3
12285,2006.0,Male,18.0,0.0,0.0,4
12286,2006.0,Female,18.0,0.0,2.0,3
12289,2006.0,Male,18.0,0.0,0.0,4
12291,2007.0,Female,17.0,0.0,0.0,2
12292,2007.9999999999998,Female,16.0,1.0,0.0,5
12293,2007.9999999999998,Female,16.0,0.0,1.0,5
12295,2006.0,Female,18.0,0.0,1.0,3
12297,2006.0,Female,18.0,2.0,2.0,3
12298,2007.0,Female,17.0,0.0,1.0,2
12299,2007.9999999999998,Male,16.0,0.0,0.0,1
12301,2006.0,Female,18.0,0.0,1.0,3
12303,2007.0,Male,18.0,0.0,0.0,4
12304,2007.0,Female,17.0,0.0,0.0,2
12305,2006.0,Female,18.0,0.0,0.0,3
12306,2006.0,Female,19.0,0.0,0.0,3
12307,2006.0,Male,19.0,0.0,0.0,4
12308,2006.0,Female,17.0,1.0,0.0,2
12310,2007.9999999999998,Female,16.0,0.0,0.0,5
12312,2006.0,Female,18.0,0.0,0.0,3
12313,2006.0,Female,18.0,0.0,0.0,3
12316,2007.9999999999998,Female,18.0,0.0,1.0,2
12317,2007.9999999999998,Female,16.0,0.0,1.0,5
12318,2007.9999999999998,Female,16.0,1.0,1.0,5
12319,2007.0,Female,17.0,0.0,1.0,2
12320,2006.0,Female,18.0,0.0,0.0,3
12323,2009.0,Female,16.0,0.0,0.0,5
12326,2007.0,Female,17.0,0.0,0.0,2
12327,2007.0,Female,17.0,0.0,1.0,2
12328,2009.0,Female,16.0,0.0,0.0,5
12329,2007.0,Female,17.0,0.0,1.0,2
12333,2006.0,Male,18.0,0.0,0.0,4
12335,2007.0,Female,18.0,0.0,0.0,3
12336,2006.0,Female,18.0,0.0,0.0,3
12337,2007.9999999999998,Male,16.0,0.0,0.0,1
12338,2007.9999999999998,Female,17.0,0.0,0.0,2
12339,2006.0,Female,18.0,0.0,0.0,3
12340,2007.9999999999998,Female,16.0,0.0,2.0,5
12343,2007.0,Female,17.0,2.0,0.0,2
12344,2007.0,Female,18.0,0.0,0.0,3
12345,2006.0,Female,19.0,0.0,0.0,3
12347,2007.0,Female,17.0,0.0,0.0,2
12349,2006.0,Male,19.0,0.0,0.0,4
12350,2007.0,Female,17.0,1.0,0.0,2
12352,2006.0,Female,18.0,0.0,0.0,3
12354,2007.9999999999998,Female,16.0,0.0,0.0,5
12355,2006.0,Female,18.0,0.0,0.0,3
12356,2007.0,Male,17.0,0.0,0.0,1
12357,2007.9999999999998,Female,17.0,0.0,0.0,2
12358,2007.9999999999998,Female,17.0,4.0,0.0,2
12359,2007.0,Female,17.0,0.0,0.0,2
12360,2006.0,Male,18.0,0.0,0.0,4
12361,2007.9999999999998,Female,17.0,0.0,0.0,2
12362,2007.0,Female,17.0,1.0,0.0,2
12363,2006.0,Female,18.0,1.0,2.0,3
12364,2007.9999999999998,Female,17.0,0.0,0.0,2
12366,2007.0,Male,17.0,0.0,0.0,1
12368,2006.0,Female,18.0,0.0,0.0,3
12373,2007.9999999999998,Female,16.0,0.0,0.0,5
12375,2007.9999999999998,Male,17.0,0.0,0.0,1
12377,2007.0,Female,17.0,1.0,4.0,2
12378,2007.0,Female,17.0,0.0,0.0,2
12380,2007.0,Male,17.0,0.0,0.0,1
12381,2006.0,Female,18.0,0.0,0.0,3
12382,2007.0,Female,18.0,0.0,1.0,3
12384,2007.9999999999998,Female,16.0,1.0,2.0,5
12385,2006.0,Female,18.0,0.0,1.0,3
12386,2007.0,Female,17.0,0.0,1.0,2
12387,2007.0,Female,17.0,0.0,1.0,2
12388,2006.0,Male,18.0,0.0,0.0,4
12389,2006.0,Male,18.0,0.0,0.0,4
12390,2007.0,Female,18.0,1.0,0.0,3
12391,2006.0,Female,18.0,1.0,0.0,3
12394,2007.9999999999998,Female,16.0,0.0,0.0,5
12395,2007.0,Female,17.0,0.0,2.0,2
12396,2007.9999999999998,Female,16.0,0.0,0.0,5
12399,2007.0,Female,17.0,0.0,0.0,2
12400,2006.0,Female,18.0,0.0,1.0,3
12403,2006.0,Female,18.0,0.0,1.0,3
12404,2007.0,Female,17.0,1.0,1.0,2
12406,2007.9999999999998,Female,17.0,0.0,1.0,2
12410,2006.0,Male,18.0,0.0,0.0,4
12411,2006.0,Female,18.0,0.0,1.0,3
12412,2007.0,Female,17.0,0.0,0.0,2
12413,2007.9999999999998,Male,16.0,0.0,0.0,1
12415,2007.9999999999998,Female,16.0,0.0,0.0,5
12417,2007.9999999999998,Female,16.0,0.0,0.0,5
12418,2007.0,Male,17.0,0.0,0.0,1
12419,2006.0,Female,18.0,0.0,0.0,3
12420,2007.9999999999998,Female,17.0,0.0,0.0,2
12421,2007.9999999999998,Female,16.0,0.0,0.0,5
12423,2007.0,Female,18.0,0.0,0.0,3
12424,2006.0,Female,18.0,0.0,0.0,3
12425,2006.0,Female,19.0,0.0,0.0,3
12426,2007.0,Female,17.0,0.0,0.0,2
12427,2007.9999999999998,Female,16.0,0.0,0.0,5
12429,2007.0,Female,18.0,0.0,2.9999999999999996,3
12431,2007.0,Female,18.0,0.0,2.0,3
12432,2006.0,Female,18.0,1.0,0.0,3
12433,2007.9999999999998,Female,17.0,2.0,0.0,2
12434,2006.0,Female,18.0,0.0,0.0,3
12437,2009.0,Male,16.0,0.0,0.0,1
12438,2007.0,Male,17.0,0.0,0.0,1
12440,2007.0,Female,17.0,0.0,0.0,2
12442,2007.0,Female,18.0,0.0,0.0,3
12443,2009.0,Female,16.0,2.0,1.0,5
12445,2007.9999999999998,Male,17.0,0.0,0.0,1
12446,2007.9999999999998,Female,16.0,0.0,1.0,5
12448,2006.0,Female,18.0,0.0,0.0,3
12450,2006.0,Female,18.0,0.0,0.0,3
12451,2006.0,Female,18.0,0.0,0.0,3
12454,2007.0,Female,17.0,0.0,0.0,2
12455,2006.0,Female,18.0,0.0,0.0,3
12459,2006.0,Female,18.0,0.0,0.0,3
12460,2007.0,Female,17.0,0.0,0.0,2
12463,2007.9999999999998,Female,17.0,0.0,0.0,2
12464,2006.0,Female,18.0,0.0,0.0,3
12465,2006.0,Female,18.0,0.0,0.0,3
12469,2007.0,Male,18.0,0.0,0.0,4
12472,2007.0,Male,18.0,0.0,0.0,4
12473,2007.9999999999998,Female,16.0,0.0,0.0,5
12474,2007.9999999999998,Male,17.0,0.0,0.0,1
12476,2007.0,Female,18.0,1.0,0.0,3
12479,2006.0,Female,18.0,0.0,1.0,3
12480,2007.9999999999998,Female,16.0,0.0,0.0,5
12484,2007.9999999999998,Male,17.0,0.0,0.0,1
12485,2006.0,Male,18.0,0.0,0.0,4
12488,2007.9999999999998,Male,16.0,0.0,0.0,1
12489,2006.0,Female,19.0,0.0,2.0,3
12491,2006.0,Female,18.0,0.0,0.0,3
12492,2007.9999999999998,Male,17.0,0.0,0.0,1
12495,2009.0,Female,16.0,1.0,0.0,5
12496,2006.0,Female,18.0,1.0,1.0,3
12498,2007.0,Female,17.0,0.0,1.0,2
12500,2007.0,Female,17.0,0.0,0.0,2
12501,2006.0,Female,19.0,0.0,0.0,3
12502,2007.9999999999998,Female,16.0,0.0,0.0,5
12503,2007.0,Female,17.0,0.0,0.0,2
12506,2006.0,Female,18.0,0.0,2.0,3
12508,2007.9999999999998,Female,16.0,1.0,0.0,5
12510,2007.0,Female,18.0,0.0,0.0,3
12511,2006.0,Female,19.0,0.0,1.0,3
12514,2007.9999999999998,Female,17.0,1.0,0.0,2
12515,2006.0,Female,18.0,0.0,0.0,3
12516,2007.9999999999998,Female,16.0,0.0,0.0,5
12517,2007.9999999999998,Male,17.0,0.0,0.0,1
12519,2007.9999999999998,Female,16.0,0.0,0.0,5
12520,2006.0,Female,18.0,0.0,0.0,3
12521,2006.0,Female,19.0,2.0,0.0,3
12523,2006.0,Female,19.0,0.0,0.0,3
12524,2006.0,Female,18.0,0.0,0.0,3
12527,2007.9999999999998,Male,16.0,0.0,0.0,1
12528,2006.0,Female,18.0,0.0,0.0,3
12529,2007.0,Female,17.0,0.0,0.0,2
12531,2009.0,Male,16.0,0.0,0.0,1
12532,2007.0,Male,17.0,0.0,0.0,1
12535,2007.0,Female,18.0,1.0,0.0,3
12536,2009.0,Female,17.0,1.0,0.0,2
12539,2006.0,Male,18.0,0.0,0.0,4
12540,2007.9999999999998,Female,17.0,0.0,1.0,2
12541,2007.9999999999998,Female,16.0,0.0,1.0,5
12542,2006.0,Female,19.0,1.0,0.0,3
12543,2007.0,Female,18.0,0.0,0.0,3
12544,2007.9999999999998,Female,17.0,0.0,0.0,2
12545,2007.9999999999998,Male,16.0,0.0,0.0,1
12547,2007.0,Female,17.0,0.0,0.0,2
12548,2007.9999999999998,Male,17.0,0.0,0.0,1
12550,2007.0,Female,17.0,1.0,0.0,2
12553,2007.0,Female,17.0,0.0,0.0,2
12556,2007.9999999999998,Female,16.0,0.0,0.0,5
12558,2007.0,Male,17.0,0.0,0.0,1
12559,2007.0,Female,17.0,0.0,0.0,2
12562,2006.0,Male,19.0,0.0,0.0,4
12563,2006.0,Female,18.0,0.0,0.0,3
12564,2007.0,Female,17.0,0.0,1.0,2
12565,2006.0,Female,18.0,1.0,0.0,3
12568,2006.0,Female,18.0,0.0,0.0,3
12569,2007.9999999999998,Female,16.0,4.0,1.0,5
12570,2006.0,Female,18.0,0.0,0.0,3
12572,2007.0,Female,18.0,1.0,0.0,3
12573,2006.0,Female,18.0,0.0,0.0,3
12574,2007.9999999999998,Female,16.0,1.0,1.0,5
12576,2007.9999999999998,Female,16.0,0.0,0.0,5
12577,2006.0,Female,18.0,0.0,1.0,3
12579,2007.9999999999998,Female,16.0,0.0,0.0,5
12580,2007.9999999999998,Female,16.0,0.0,0.0,5
12584,2006.0,Female,18.0,0.0,0.0,3
12585,2006.0,Male,18.0,0.0,0.0,4
12586,2007.0,Female,17.0,0.0,0.0,2
12587,2007.9999999999998,Female,16.0,0.0,0.0,5
12588,2007.9999999999998,Female,16.0,0.0,0.0,5
12589,2007.9999999999998,Female,16.0,0.0,0.0,5
12590,2006.0,Male,18.0,0.0,0.0,4
12600,2007.0,Male,18.0,0.0,0.0,4
12605,2009.0,Female,16.0,0.0,0.0,5
12606,2007.9999999999998,Female,16.0,0.0,0.0,5
12607,2007.9999999999998,Male,16.0,0.0,0.0,1
12609,2006.0,Female,18.0,1.0,2.9999999999999996,3
12610,2006.0,Male,18.0,0.0,0.0,4
12611,2007.0,Female,17.0,0.0,1.0,2
12619,2007.9999999999998,Female,16.0,0.0,1.0,5
12620,2006.0,Female,18.0,1.0,0.0,3
12621,2007.9999999999998,Female,16.0,0.0,0.0,5
12622,2006.0,Female,18.0,0.0,1.0,3
12624,2007.9999999999998,Female,16.0,1.0,0.0,5
12627,2009.0,Male,16.0,0.0,0.0,1
12629,2007.0,Female,17.0,0.0,1.0,2
12630,2007.9999999999998,Female,16.0,1.0,1.0,5
12631,2007.9999999999998,Female,16.0,0.0,0.0,5
12635,2006.0,Female,18.0,0.0,0.0,3
12636,2006.0,Female,18.0,0.0,0.0,3
12637,2007.9999999999998,Female,17.0,0.0,0.0,2
12639,2007.9999999999998,Female,17.0,0.0,0.0,2
12640,2007.9999999999998,Female,16.0,0.0,1.0,5
12641,2007.9999999999998,Female,16.0,0.0,0.0,5
12642,2007.0,Male,18.0,0.0,0.0,4
12644,2007.9999999999998,Female,17.0,0.0,0.0,2
12646,2007.0,Female,17.0,0.0,0.0,2
12647,2007.9999999999998,Female,16.0,0.0,1.0,5
12648,2009.0,Male,16.0,0.0,0.0,1
12649,2006.0,Female,19.0,0.0,0.0,3
12650,2006.0,Female,18.0,0.0,4.0,3
12652,2007.0,Female,17.0,1.0,0.0,2
12654,2009.0,Female,16.0,0.0,1.0,5
12655,2007.0,Female,17.0,0.0,0.0,2
12656,2007.9999999999998,Female,16.0,0.0,0.0,5
12657,2009.0,Male,16.0,0.0,0.0,1
12659,2006.0,Female,18.0,0.0,1.0,3
12660,2006.0,Male,17.0,0.0,0.0,1
12664,2006.0,Female,18.0,0.0,0.0,3
12670,2006.0,Female,18.0,0.0,0.0,3
12671,2007.9999999999998,Female,16.0,0.0,0.0,5
12672,2007.9999999999998,Male,16.0,0.0,0.0,1
12673,2007.9999999999998,Female,17.0,0.0,2.0,2
12676,2007.0,Female,18.0,0.0,0.0,3
12678,2009.0,Female,16.0,0.0,0.0,5
12679,2006.0,Female,18.0,1.0,0.0,3
12680,2007.9999999999998,Female,17.0,0.0,1.0,2
12681,2007.0,Female,17.0,0.0,0.0,2
12683,2007.9999999999998,Female,17.0,0.0,0.0,2
12684,2007.0,Male,18.0,0.0,0.0,4
12686,2007.9999999999998,Male,16.0,0.0,0.0,1
12687,2007.0,Female,17.0,0.0,0.0,2
12690,2007.0,Female,18.0,0.0,0.0,3
12691,2007.0,Male,17.0,1.0,0.0,1
12695,2007.0,Female,17.0,1.0,1.0,2
12696,2006.0,Female,19.0,0.0,0.0,3
12697,2009.0,Female,16.0,1.0,2.9999999999999996,5
12699,2006.0,Female,18.0,0.0,0.0,3
12702,2007.0,Female,18.0,3.0,0.0,3
12703,2006.0,Female,19.0,0.0,0.0,3
12704,2007.0,Female,17.0,0.0,1.0,2
12706,2007.9999999999998,Female,16.0,2.0,0.0,5
12707,2006.0,Female,18.0,0.0,0.0,3
12708,2006.0,Female,18.0,1.0,0.0,3
12709,2007.9999999999998,Female,17.0,1.0,2.0,2
12710,2006.0,Female,18.0,0.0,0.0,3
12713,2006.0,Female,18.0,0.0,0.0,3
12715,2007.9999999999998,Female,17.0,0.0,2.9999999999999996,2
12716,2009.0,Female,16.0,0.0,0.0,5
12717,2007.9999999999998,Female,16.0,1.0,0.0,5
12718,2007.0,Female,17.0,0.0,2.0,2
12719,2006.0,Female,18.0,0.0,1.0,3
12720,2006.0,Male,18.0,0.0,0.0,4
12722,2006.0,Female,18.0,0.0,1.0,3
12727,2007.0,Female,17.0,0.0,0.0,2
12728,2007.9999999999998,Female,16.0,0.0,0.0,5
12729,2009.0,Female,16.0,1.0,0.0,5
12731,2006.0,Female,18.0,0.0,0.0,3
12732,2007.0,Female,17.0,0.0,0.0,2
12733,2007.0,Female,17.0,0.0,0.0,2
12734,2007.9999999999998,Female,16.0,0.0,2.0,5
12736,2006.0,Female,18.0,0.0,0.0,3
12741,2007.0,Female,17.0,0.0,0.0,2
12743,2006.0,Female,18.0,0.0,0.0,3
12744,2007.9999999999998,Female,17.0,1.0,2.9999999999999996,2
12745,2006.0,Female,18.0,2.0,0.0,3
12747,2007.9999999999998,Female,16.0,3.0,2.0,5
12748,2007.0,Male,17.0,0.0,0.0,1
12749,2009.0,Female,16.0,0.0,2.0,5
12750,2007.9999999999998,Female,16.0,1.0,0.0,5
12751,2006.0,Male,19.0,0.0,0.0,4
12754,2006.0,Male,18.0,0.0,0.0,4
12755,2006.0,Male,18.0,0.0,0.0,4
12756,2006.0,Female,18.0,0.0,0.0,3
12757,2007.0,Female,17.0,0.0,1.0,2
12759,2007.0,Female,17.0,0.0,1.0,2
12760,2006.0,Female,18.0,0.0,0.0,3
12761,2006.0,Female,18.0,0.0,0.0,3
12764,2009.0,Female,16.0,0.0,0.0,5
12765,2007.9999999999998,Female,16.0,0.0,1.0,5
12766,2007.9999999999998,Male,17.0,0.0,0.0,1
12768,2006.0,Female,18.0,0.0,1.0,3
12769,2007.9999999999998,Female,17.0,0.0,0.0,2
12771,2007.9999999999998,Male,17.0,0.0,0.0,1
12773,2007.0,Female,17.0,0.0,0.0,2
12774,2007.0,Female,17.0,1.0,0.0,2
12777,2007.0,Female,17.0,0.0,0.0,2
12779,2007.9999999999998,Female,16.0,0.0,1.0,5
12780,2007.0,Female,17.0,0.0,0.0,2
12784,2007.9999999999998,Female,16.0,0.0,0.0,5
12789,2006.0,Female,18.0,0.0,0.0,3
12791,2006.0,Female,18.0,0.0,0.0,3
12792,2007.9999999999998,Female,17.0,1.0,0.0,2
12793,2006.0,Female,19.0,0.0,0.0,3
12796,2007.9999999999998,Female,17.0,0.0,1.0,2
12797,2007.0,Female,17.0,0.0,0.0,2
12798,2007.9999999999998,Female,16.0,0.0,0.0,5
12799,2007.9999999999998,Female,16.0,0.0,0.0,5
12800,2006.0,Female,18.0,0.0,0.0,3
12801,2006.0,Female,18.0,0.0,0.0,3
12802,2006.0,Female,18.0,0.0,0.0,3
12803,2006.0,Female,18.0,2.0,0.0,3
12804,2007.9999999999998,Female,16.0,0.0,0.0,5
12805,2007.9999999999998,Female,17.0,0.0,0.0,2
12806,2007.0,Male,17.0,0.0,0.0,1
12807,2007.0,Male,17.0,0.0,0.0,1
12808,2006.0,Female,18.0,0.0,0.0,3
12810,2007.0,Male,17.0,3.0,0.0,1
12813,2007.0,Female,17.0,1.0,0.0,2
12814,2006.0,Female,18.0,1.0,0.0,3
12815,2007.9999999999998,Female,16.0,2.0,1.0,5
12816,2006.0,Female,18.0,0.0,1.0,3
12820,2007.9999999999998,Female,16.0,1.0,1.0,5
12824,2007.9999999999998,Female,17.0,1.0,0.0,2
12827,2006.0,Female,18.0,4.0,0.0,3
12832,2009.0,Male,16.0,0.0,0.0,1
12833,2009.0,Female,16.0,0.0,0.0,5
12836,2007.9999999999998,Female,16.0,0.0,0.0,5
12837,2006.0,Male,18.0,0.0,0.0,4
12838,2007.9999999999998,Female,16.0,2.0,0.0,5
12839,2009.0,Female,16.0,0.0,0.0,5
12841,2006.0,Female,18.0,1.0,2.0,3
12843,2006.0,Male,19.0,0.0,0.0,4
12847,2006.0,Female,18.0,0.0,0.0,3
12848,2009.0,Female,16.0,4.0,0.0,5
12849,2009.0,Female,16.0,0.0,0.0,5
12852,2007.9999999999998,Female,17.0,0.0,2.0,2
12854,2007.0,Female,17.0,0.0,0.0,2
12855,2007.9999999999998,Female,16.0,0.0,0.0,5
12857,2006.0,Female,19.0,1.0,1.0,3
12858,2006.0,Female,18.0,0.0,0.0,3
12863,2007.9999999999998,Male,17.0,0.0,0.0,1
12870,2007.0,Female,16.0,1.0,0.0,2
12871,2006.0,Female,18.0,0.0,0.0,3
12872,2009.0,Female,16.0,0.0,0.0,5
12873,2007.9999999999998,Female,16.0,0.0,0.0,5
12877,2007.9999999999998,Male,16.0,0.0,0.0,1
12878,2009.0,Male,16.0,0.0,0.0,1
12879,2007.0,Female,18.0,1.0,0.0,3
12880,2006.0,Female,19.0,0.0,0.0,3
12881,2007.9999999999998,Female,16.0,0.0,1.0,5
12883,2007.0,Female,18.0,0.0,1.0,3
12885,2006.0,Male,18.0,0.0,1.0,4
12886,2007.0,Male,18.0,0.0,0.0,4
12887,2006.0,Female,18.0,0.0,0.0,3
12888,2007.9999999999998,Female,16.0,0.0,0.0,5
12889,2006.0,Female,18.0,0.0,0.0,3
12890,2006.0,Female,18.0,0.0,1.0,3
12891,2007.0,Female,18.0,0.0,1.0,3
12892,2007.0,Female,18.0,0.0,0.0,3
12893,2009.0,Female,16.0,0.0,1.0,5
12904,2007.0,Male,18.0,0.0,0.0,4
12906,2007.9999999999998,Female,16.0,0.0,1.0,5
12907,2007.0,Female,18.0,0.0,0.0,3
12908,2006.0,Male,19.0,0.0,0.0,4
12909,2007.9999999999998,Male,16.0,0.0,0.0,1
12910,2007.9999999999998,Female,17.0,2.0,0.0,2
12911,2007.9999999999998,Female,16.0,0.0,0.0,5
12913,2007.0,Female,17.0,0.0,0.0,2
12914,2007.9999999999998,Female,16.0,1.0,2.0,5
12915,2006.0,Male,18.0,0.0,0.0,4
12916,2007.0,Female,17.0,0.0,1.0,2
12919,2007.0,Female,17.0,0.0,1.0,2
12920,2007.9999999999998,Female,17.0,1.0,0.0,2
12921,2007.0,Female,17.0,0.0,0.0,2
12922,2006.0,Male,19.0,1.0,0.0,4
12924,2009.0,Female,16.0,0.0,1.0,5
12926,2007.0,Female,17.0,0.0,0.0,2
12929,2006.0,Male,18.0,0.0,0.0,4
12930,2007.0,Female,17.0,0.0,1.0,2
12932,2007.0,Female,17.0,0.0,0.0,2
12933,2007.9999999999998,Male,17.0,0.0,0.0,1
12934,2007.0,Female,17.0,0.0,0.0,2
12935,2006.0,Male,18.0,0.0,0.0,4
12938,2007.0,Female,17.0,0.0,0.0,2
12941,2006.0,Female,18.0,0.0,0.0,3
12942,2009.0,Female,16.0,0.0,0.0,5
12943,2006.0,Female,18.0,1.0,1.0,3
12945,2007.9999999999998,Female,16.0,0.0,0.0,5
12948,2006.0,Female,18.0,0.0,1.0,3
12950,2007.0,Female,17.0,0.0,0.0,2
12951,2009.0,Male,16.0,0.0,0.0,1
12953,2007.0,Male,18.0,0.0,0.0,4
12954,2007.0,Female,17.0,0.0,2.0,2
12956,2007.9999999999998,Male,16.0,0.0,0.0,1
12957,2007.9999999999998,Female,16.0,1.0,1.0,5
12958,2007.0,Female,17.0,0.0,0.0,2
12959,2007.0,Female,17.0,0.0,1.0,2
12960,2009.0,Female,17.0,0.0,2.0,2
12961,2006.0,Male,17.0,1.0,0.0,1
12963,2007.9999999999998,Female,16.0,0.0,1.0,5
12964,2007.9999999999998,Female,16.0,0.0,1.0,5
12966,2007.9999999999998,Male,16.0,0.0,0.0,1
12968,2007.9999999999998,Female,16.0,0.0,0.0,5
12969,2007.9999999999998,Female,17.0,1.0,0.0,2
12970,2007.9999999999998,Female,17.0,0.0,0.0,2
12971,2006.0,Female,18.0,0.0,0.0,3
12972,2007.9999999999998,Female,16.0,0.0,0.0,5
12973,2006.0,Female,18.0,0.0,0.0,3
12974,2007.9999999999998,Female,16.0,0.0,0.0,5
12980,2006.0,Female,18.0,0.0,2.0,3
12982,2007.9999999999998,Male,16.0,0.0,0.0,1
12983,2007.9999999999998,Female,16.0,0.0,0.0,5
12985,2007.9999999999998,Female,16.0,0.0,0.0,5
12986,2006.0,Female,19.0,0.0,1.0,3
12987,2007.9999999999998,Male,16.0,0.0,0.0,1
12988,2006.0,Female,18.0,1.0,0.0,3
12989,2007.9999999999998,Female,16.0,0.0,0.0,5
12992,2007.0,Female,17.0,2.0,0.0,2
12993,2007.0,Female,16.0,0.0,0.0,2
12994,2007.9999999999998,Female,17.0,0.0,0.0,2
12996,2009.0,Female,16.0,0.0,0.0,5
12997,2006.0,Female,18.0,0.0,0.0,3
12999,2007.0,Female,17.0,0.0,0.0,2
13002,2007.0,Female,17.0,0.0,0.0,2
13004,2007.9999999999998,Female,16.0,0.0,0.0,5
13005,2007.0,Female,17.0,0.0,0.0,2
13008,2006.0,Female,18.0,0.0,0.0,3
13010,2007.9999999999998,Female,16.0,1.0,1.0,5
13011,2006.0,Female,18.0,0.0,0.0,3
13013,2007.9999999999998,Female,16.0,2.0,2.9999999999999996,5
13015,2007.9999999999998,Female,17.0,0.0,0.0,2
13017,2006.0,Female,18.0,0.0,0.0,3
13020,2007.0,Female,17.0,0.0,0.0,2
13021,2006.0,Female,18.0,0.0,1.0,3
13022,2007.0,Male,18.0,0.0,0.0,4
13023,2006.0,Male,18.0,0.0,0.0,4
13024,2007.0,Female,17.0,0.0,0.0,2
13025,2007.0,Female,17.0,0.0,1.0,2
13027,2007.9999999999998,Female,16.0,0.0,0.0,5
13030,2007.9999999999998,Female,16.0,0.0,1.0,5
13032,2007.9999999999998,Female,16.0,0.0,0.0,5
13036,2006.0,Male,18.0,0.0,0.0,4
13037,2006.0,Female,17.0,0.0,0.0,2
13039,2007.9999999999998,Female,16.0,0.0,0.0,5
13040,2007.9999999999998,Female,16.0,0.0,0.0,5
13041,2007.0,Female,17.0,0.0,2.0,2
13042,2007.9999999999998,Female,16.0,2.0,0.0,5
13044,2009.0,Male,16.0,0.0,0.0,1
13047,2006.0,Female,18.0,0.0,1.0,3
13048,2006.0,Female,18.0,0.0,1.0,3
13049,2006.0,Female,18.0,0.0,1.0,3
13050,2006.0,Female,18.0,0.0,0.0,3
13054,2007.0,Male,17.0,0.0,0.0,1
13055,2007.9999999999998,Female,17.0,1.0,1.0,2
13056,2007.0,Female,17.0,0.0,0.0,2
13057,2006.0,Male,18.0,0.0,0.0,4
13060,2006.0,Female,18.0,0.0,0.0,3
13062,2007.9999999999998,Female,16.0,0.0,0.0,5
13063,2007.0,Female,17.0,0.0,0.0,2
13065,2006.0,Female,18.0,0.0,1.0,3
13066,2006.0,Female,18.0,0.0,0.0,3
13067,2006.0,Female,18.0,0.0,0.0,3
13068,2007.9999999999998,Female,16.0,1.0,0.0,5
13072,2006.0,Female,19.0,0.0,0.0,3
13073,2006.0,Female,18.0,0.0,1.0,3
13074,2007.9999999999998,Male,17.0,0.0,0.0,1
13075,2007.0,Female,17.0,0.0,0.0,2
13078,2007.0,Female,17.0,0.0,0.0,2
13079,2006.0,Female,19.0,0.0,0.0,3
13080,2007.0,Female,17.0,0.0,0.0,2
13082,2007.9999999999998,Female,16.0,0.0,0.0,5
13083,2006.0,Female,18.0,1.0,0.0,3
13085,2006.0,Female,16.0,1.0,1.0,2
13086,2007.0,Female,18.0,0.0,0.0,3
